Vuln_ID,Brand,ProdType,Category,Price USD,YDif,Protocols,TCPIP,GATT,RF,MTP,DSP,RS232,CCX,APDU,DataStorage,PersonalInfo,Location,Auth-Encryption,CommCap,LTE,DSL,HSPA,GSM,Cellular,BLE,Bluetooth,ISM,LPN,Z-Wave,Lutron,Kidde,NFC,ZigBee,USB,MicroSD,SD Card,e-SATA,CF Card,Smart Card,Serial,UART,Coaxial,Console,Fiber,WiFi,Ethernet,CD/DVD,RFID,Infrared,CVSS,CVSS1,CVSS2,CVSS3,CVSS4,CVSS5
CVE-2019-18382,AVStart,Smart Camera,Smart Home,16,1,"TCPIP, MTP",TCPIP,,,MTP,,,,,Remote,No,No,Symmetric,"WiFi, MicroSD, USB",,,,,,,,,,,,,,,USB,MicroSD,,,,,,,,,Fiber,WiFi,,,,,7.5,2,4,3,2,3
CVE-2019-18666,D-Link,WiFi Extender,Telecomm,45,7,TCPIP,TCPIP,,,,,,,,Local,No,No,Symmetric,"WiFi, Ethernet",,,,,,,,,,,,,,,,,,,,,,,,,Fiber,WiFi,Ethernet,,,,9.8,3,4,4,4,3
CVE-2019-18852,D-Link,WiFi Router,Telecomm,35,3,TCPIP,TCPIP,,,,,,,,Local,No,No,Symmetric,"WiFi, Ethernet, WAN",,,,,,,,,,,,,,,,,,,,,,,,,Fiber,WiFi,Ethernet,,,,9.8,3,4,4,4,3
CVE-2019-18980,Philips,Smart Light,Smart Home,31,3,TCPIP,TCPIP,,,,,,,,Remote,No,No,None,WiFi,,,,,,,,,,,,,,,,,,,,,,,,,Fiber,WiFi,,,,,7.5,2,4,3,2,3
CVE-2019-19143,TP-Link,WiFi Router,Telecomm,32,0,TCPIP,TCPIP,,,,,,,,Local,No,No,Symmetric,"WiFi, Ethernet, WAN",,,,,,,,,,,,,,,,,,,,,,,,,Fiber,WiFi,Ethernet,,,,6.1,2,2,2,2,2
CVE-2019-19597,D-Link,WiFi Extender,Telecomm,125,2,TCPIP,TCPIP,,,,,,,,Local,No,No,Symmetric,"WiFi, Ethernet",,,,,,,,,,,,,,,,,,,,,,,,,Fiber,WiFi,Ethernet,,,,8.8,3,4,4,3,3
CVE-2019-19598,D-Link,WiFi Extender,Telecomm,125,2,TCPIP,TCPIP,,,,,,,,Local,No,No,Symmetric,"WiFi, Ethernet",,,,,,,,,,,,,,,,,,,,,,,,,Fiber,WiFi,Ethernet,,,,8.8,3,4,4,3,3
CVE-2019-19742,D-Link,WiFi Router,Telecomm,21,2,TCPIP,TCPIP,,,,,,,,Local,No,No,Symmetric,"WiFi, Ethernet, WAN",,,,,,,,,,,,,,,,,,,,,,,,,Fiber,WiFi,Ethernet,,,,4.8,1,1,1,1,2
CVE-2019-19743,D-Link,WiFi Router,Telecomm,21,2,TCPIP,TCPIP,,,,,,,,Local,No,No,Symmetric,"WiFi, Ethernet, WAN",,,,,,,,,,,,,,,,,,,,,,,,,Fiber,WiFi,Ethernet,,,,6.5,2,3,2,2,2
CVE-2019-20213,D-Link,WiFi Router,Telecomm,139,5,TCPIP,TCPIP,,,,,,,,Local,No,No,Symmetric,"WiFi, Ethernet, WAN",,,,,,,,,,,,,,,,,,,,,,,,,Fiber,WiFi,Ethernet,,,,7.5,2,4,3,2,3
CVE-2019-20215,D-Link,WiFi Router,Telecomm,139,5,TCPIP,TCPIP,,,,,,,,Local,No,No,Symmetric,"WiFi, Ethernet, WAN",,,,,,,,,,,,,,,,,,,,,,,,,Fiber,WiFi,Ethernet,,,,9.8,3,4,4,4,3
CVE-2019-20216,D-Link,WiFi Router,Telecomm,139,5,TCPIP,TCPIP,,,,,,,,Local,No,No,Symmetric,"WiFi, Ethernet, WAN",,,,,,,,,,,,,,,,,,,,,,,,,Fiber,WiFi,Ethernet,,,,9.8,3,4,4,4,3
CVE-2019-20217,D-Link,WiFi Router,Telecomm,139,5,TCPIP,TCPIP,,,,,,,,Local,No,No,Symmetric,"WiFi, Ethernet, WAN",,,,,,,,,,,,,,,,,,,,,,,,,Fiber,WiFi,Ethernet,,,,9.8,3,4,4,4,3
CVE-2019-20486,NETGEAR,WiFi Router,Telecomm,72,10,TCPIP,TCPIP,,,,,,,,Local,No,No,Symmetric,"WiFi, Ethernet, WAN",,,,,,,,,,,,,,,,,,,,,,,,,Fiber,WiFi,Ethernet,,,,6.1,2,2,2,2,2
CVE-2019-20487,NETGEAR,WiFi Router,Telecomm,72,10,TCPIP,TCPIP,,,,,,,,Local,No,No,Symmetric,"WiFi, Ethernet, WAN",,,,,,,,,,,,,,,,,,,,,,,,,Fiber,WiFi,Ethernet,,,,8.8,3,4,4,3,3
CVE-2019-20488,NETGEAR,WiFi Router,Telecomm,72,10,TCPIP,TCPIP,,,,,,,,Local,No,No,Symmetric,"WiFi, Ethernet, WAN",,,,,,,,,,,,,,,,,,,,,,,,,Fiber,WiFi,Ethernet,,,,9.8,3,4,4,4,3
CVE-2019-20489,NETGEAR,WiFi Router,Telecomm,72,10,TCPIP,TCPIP,,,,,,,,Local,No,No,Symmetric,"WiFi, Ethernet, WAN",,,,,,,,,,,,,,,,,,,,,,,,,Fiber,WiFi,Ethernet,,,,9.8,3,4,4,4,3
CVE-2019-20499,D-Link,WiFi Access Point,Telecomm,74,6,TCPIP,TCPIP,,,,,,,,Local,No,No,Symmetric,"WiFi, Ethernet",,,,,,,,,,,,,,,,,,,,,,,,,Fiber,WiFi,Ethernet,,,,7.8,3,4,3,2,3
CVE-2019-20500,D-Link,WiFi Access Point,Telecomm,74,6,TCPIP,TCPIP,,,,,,,,Local,No,No,Symmetric,"WiFi, Ethernet",,,,,,,,,,,,,,,,,,,,,,,,,Fiber,WiFi,Ethernet,,,,7.8,3,4,3,2,3
CVE-2019-20501,D-Link,WiFi Access Point,Telecomm,74,6,TCPIP,TCPIP,,,,,,,,Local,No,No,Symmetric,"WiFi, Ethernet",,,,,,,,,,,,,,,,,,,,,,,,,Fiber,WiFi,Ethernet,,,,7.8,3,4,3,2,3
CVE-2019-20638,NETGEAR,Mobile Router,Telecomm,287,0,"TCPIP, DSP, MTP",TCPIP,,,MTP,DSP,,,,Local,No,No,Symmetric,"LTE, WiFi, Ethernet, USB, MicroSD",LTE,,,,,,,,,,,,,,USB,MicroSD,,,,,,,,,Fiber,WiFi,Ethernet,,,,6.5,2,3,2,2,2
CVE-2019-20639,NETGEAR,WiFi System,Telecomm,81,3,"TCPIP, MTP",TCPIP,,,MTP,,,,,Local,No,No,Symmetric,"WiFi, Ethernet, WAN, USB",,,,,,,,,,,,,,,USB,,,,,,,,,,Fiber,WiFi,Ethernet,,,,4.8,1,1,1,1,2
CVE-2019-20640,NETGEAR,WiFi Router,Telecomm,65,4,"TCPIP, DSP, MTP",TCPIP,,,MTP,DSP,,,,Local,No,No,Symmetric,"WiFi, Ethernet, WAN, DSL, USB",,DSL,,,,,,,,,,,,,USB,,,,,,,,,,Fiber,WiFi,Ethernet,,,,8.8,3,4,4,3,3
CVE-2019-20641,NETGEAR,WiFi Router,Telecomm,309,0,"TCPIP, MTP",TCPIP,,,MTP,,,,,Local,No,No,Symmetric,"WiFi, Ethernet, WAN, USB",,,,,,,,,,,,,,,USB,,,,,,,,,,Fiber,WiFi,Ethernet,,,,8.8,3,4,4,3,3
CVE-2019-20642,NETGEAR,WiFi Router,Telecomm,309,0,"TCPIP, MTP",TCPIP,,,MTP,,,,,Local,No,No,Symmetric,"WiFi, Ethernet, WAN, USB",,,,,,,,,,,,,,,USB,,,,,,,,,,Fiber,WiFi,Ethernet,,,,8,3,4,3,3,3
CVE-2019-20643,NETGEAR,WiFi Router,Telecomm,309,0,"TCPIP, MTP",TCPIP,,,MTP,,,,,Local,No,No,Symmetric,"WiFi, Ethernet, WAN, USB",,,,,,,,,,,,,,,USB,,,,,,,,,,Fiber,WiFi,Ethernet,,,,7.5,2,4,3,2,3
CVE-2019-20644,NETGEAR,WiFi Router,Telecomm,309,0,"TCPIP, MTP",TCPIP,,,MTP,,,,,Local,No,No,Symmetric,"WiFi, Ethernet, WAN, USB",,,,,,,,,,,,,,,USB,,,,,,,,,,Fiber,WiFi,Ethernet,,,,4.8,1,1,1,1,2
CVE-2019-20645,NETGEAR,WiFi Router,Telecomm,309,0,"TCPIP, MTP",TCPIP,,,MTP,,,,,Local,No,No,Symmetric,"WiFi, Ethernet, WAN, USB",,,,,,,,,,,,,,,USB,,,,,,,,,,Fiber,WiFi,Ethernet,,,,4.8,1,1,1,1,2
CVE-2019-20646,NETGEAR,WiFi Router,Telecomm,309,0,"TCPIP, MTP",TCPIP,,,MTP,,,,,Local,No,No,Symmetric,"WiFi, Ethernet, WAN, USB",,,,,,,,,,,,,,,USB,,,,,,,,,,Fiber,WiFi,Ethernet,,,,9.8,3,4,4,4,3
CVE-2019-20647,NETGEAR,WiFi Router,Telecomm,309,0,"TCPIP, MTP",TCPIP,,,MTP,,,,,Local,No,No,Symmetric,"WiFi, Ethernet, WAN, USB",,,,,,,,,,,,,,,USB,,,,,,,,,,Fiber,WiFi,Ethernet,,,,5.7,2,2,2,1,2
CVE-2019-20648,NETGEAR,Smart Storage,Smart Home,590,2,"TCPIP, MTP",TCPIP,,,MTP,,,,,Local,Yes,No,Symmetric,"Ethernet, USB, e-SATA",,,,,,,,,,,,,,,USB,,,e-SATA,,,,,,,Fiber,,Ethernet,,,,3.5,1,1,1,1,1
CVE-2019-20649,NETGEAR,Mobile Router,Telecomm,287,0,"TCPIP, DSP, MTP",TCPIP,,,MTP,DSP,,,,Local,No,No,Symmetric,"LTE, WiFi, Ethernet, USB, MicroSD",LTE,,,,,,,,,,,,,,USB,MicroSD,,,,,,,,,Fiber,WiFi,Ethernet,,,,7.5,2,4,3,2,3
CVE-2019-20650,NETGEAR,WiFi Router,Telecomm,333,2,"TCPIP, MTP",TCPIP,,,MTP,,,,,Local,No,No,Symmetric,"WiFi, Ethernet, WAN, USB",,,,,,,,,,,,,,,USB,,,,,,,,,,Fiber,WiFi,Ethernet,,,,7.5,2,4,3,2,3
CVE-2019-20651,NETGEAR,WiFi Access Point,Telecomm,318,2,TCPIP,TCPIP,,,,,,,,Local,No,No,Symmetric,"WiFi, Ethernet",,,,,,,,,,,,,,,,,,,,,,,,,Fiber,WiFi,Ethernet,,,,6.7,2,3,2,2,2
CVE-2019-20652,NETGEAR,WiFi Access Point,Telecomm,318,2,TCPIP,TCPIP,,,,,,,,Local,No,No,Symmetric,"WiFi, Ethernet",,,,,,,,,,,,,,,,,,,,,,,,,Fiber,WiFi,Ethernet,,,,6.5,2,3,2,2,2
CVE-2019-20653,NETGEAR,WiFi Access Point,Telecomm,318,2,TCPIP,TCPIP,,,,,,,,Local,No,No,Symmetric,"WiFi, Ethernet",,,,,,,,,,,,,,,,,,,,,,,,,Fiber,WiFi,Ethernet,,,,6.5,2,3,2,2,2
CVE-2019-20654,NETGEAR,WiFi Access Point,Telecomm,318,2,TCPIP,TCPIP,,,,,,,,Local,No,No,Symmetric,"WiFi, Ethernet",,,,,,,,,,,,,,,,,,,,,,,,,Fiber,WiFi,Ethernet,,,,7.5,2,4,3,2,3
CVE-2019-20655,NETGEAR,WiFi Router,Telecomm,257,1,"TCPIP, MTP",TCPIP,,,MTP,,,,,Local,No,No,Symmetric,"WiFi, Ethernet, WAN, USB",,,,,,,,,,,,,,,USB,,,,,,,,,,Fiber,WiFi,Ethernet,,,,7.8,3,4,3,2,3
CVE-2019-20656,NETGEAR,WiFi Router,Telecomm,174,6,"TCPIP, DSP, MTP",TCPIP,,,MTP,DSP,,,,Local,No,No,Symmetric,"WiFi, Ethernet, DSL, WAN, USB",,DSL,,,,,,,,,,,,,USB,,,,,,,,,,Fiber,WiFi,Ethernet,,,,8.8,3,4,4,3,3
CVE-2019-3411,ZTE,Mobile Router,Telecomm,199,1,"TCPIP, DSP, MTP",TCPIP,,,MTP,DSP,,,,Local,No,No,None,"WiFi, LTE, USB",LTE,,,,,,,,,,,,,,USB,,,,,,,,,,Fiber,WiFi,,,,,7.5,2,4,3,2,3
CVE-2019-3412,ZTE,Mobile Router,Telecomm,199,1,"TCPIP, DSP, MTP",TCPIP,,,MTP,DSP,,,,Local,No,No,None,"WiFi, LTE, USB",LTE,,,,,,,,,,,,,,USB,,,,,,,,,,Fiber,WiFi,,,,,9.8,3,4,4,4,3
CVE-2019-5071,Tenda,WiFi Router,Telecomm,67,1,TCPIP,TCPIP,,,,,,,,Local,No,No,Symmetric,"WiFi, Ethernet, WAN",,,,,,,,,,,,,,,,,,,,,,,,,Fiber,WiFi,Ethernet,,,,7.8,3,4,3,2,3
CVE-2019-5072,Tenda,WiFi Router,Telecomm,67,1,TCPIP,TCPIP,,,,,,,,Local,No,No,Symmetric,"WiFi, Ethernet, WAN",,,,,,,,,,,,,,,,,,,,,,,,,Fiber,WiFi,Ethernet,,,,7.8,3,4,3,2,3
CVE-2019-5268,Huawei,Router,Telecomm,85,0,TCPIP,TCPIP,,,,,,,,Remote,No,No,Symmetric,"WiFi, Ethernet, WLAN",,,,,,,,,,,,,,,,,,,,,,,,,Fiber,WiFi,Ethernet,,,,8.1,3,4,3,3,3
CVE-2019-5269,Huawei,Router,Telecomm,85,0,TCPIP,TCPIP,,,,,,,,Remote,No,No,Symmetric,"WiFi, Ethernet, WLAN",,,,,,,,,,,,,,,,,,,,,,,,,Fiber,WiFi,Ethernet,,,,7.8,3,4,3,2,3
CVE-2019-5632,Hickory,Smart lock,Smart Home,131,2,GATT,,GATT,,,,,,,Remote,No,No,Unknown,Bluetooth,,,,,,,Bluetooth,,,,,,,,,,,,,,,,,,Fiber,,,,,,5.5,1,2,2,1,2
CVE-2019-5633,Hickory,Smart lock,Smart Home,131,2,GATT,,GATT,,,,,,,Remote,No,No,Unknown,Bluetooth,,,,,,,Bluetooth,,,,,,,,,,,,,,,,,,Fiber,,,,,,5.5,1,2,2,1,2
CVE-2019-5634,Hickory,Smart Lock,Smart Home,131,2,GATT,,GATT,,,,,,,Remote,No,No,Unknown,Bluetooth,,,,,,,Bluetooth,,,,,,,,,,,,,,,,,,Fiber,,,,,,4.3,1,1,1,1,2
CVE-2019-5635,Hickory,Smart Bridge,Telecomm,112,0,"TCPIP, RF",TCPIP,,RF,,,,,,Remote,No,No,None,"Ethernet, ISM",,,,,,,,ISM,,,,,,,,,,,,,,,,,Fiber,,Ethernet,,,,7.5,2,4,3,2,3
CVE-2019-5994,Canon,Digital Camera,Other,3184,3,"TCPIP, MTP",TCPIP,,,MTP,,,,,Local,No,Yes,None,"WiFi, Ethernet, USB, CF Card",,,,,,,,,,,,,,,USB,,,,CF Card,,,,,,Fiber,WiFi,Ethernet,,,,8.8,3,4,4,3,3
CVE-2019-5995,Canon,Digital Camera,Other,3184,3,"TCPIP, MTP",TCPIP,,,MTP,,,,,Local,No,Yes,None,"WiFi, Ethernet, USB, CF Card",,,,,,,,,,,,,,,USB,,,,CF Card,,,,,,Fiber,WiFi,Ethernet,,,,6.5,2,3,2,2,2
CVE-2019-5998,Canon,Digital Camera,Other,3184,3,"TCPIP, MTP",TCPIP,,,MTP,,,,,Local,No,Yes,None,"WiFi, Ethernet, USB, CF Card",,,,,,,,,,,,,,,USB,,,,CF Card,,,,,,Fiber,WiFi,Ethernet,,,,8.8,3,4,4,3,3
CVE-2019-5999,Canon,Digital Camera,Other,3184,3,"TCPIP, MTP",TCPIP,,,MTP,,,,,Local,No,Yes,None,"WiFi, Ethernet, USB, CF Card",,,,,,,,,,,,,,,USB,,,,CF Card,,,,,,Fiber,WiFi,Ethernet,,,,8.8,3,4,4,3,3
CVE-2019-6000,Canon,Digital Camera,Other,3184,3,"TCPIP, MTP",TCPIP,,,MTP,,,,,Local,No,Yes,None,"WiFi, Ethernet, USB, CF Card",,,,,,,,,,,,,,,USB,,,,CF Card,,,,,,Fiber,WiFi,Ethernet,,,,8.8,3,4,4,3,3
CVE-2019-6001,Canon,Digital Camera,Other,3184,3,"TCPIP, MTP",TCPIP,,,MTP,,,,,Local,No,Yes,None,"WiFi, Ethernet, USB, CF Card",,,,,,,,,,,,,,,USB,,,,CF Card,,,,,,Fiber,WiFi,Ethernet,,,,6.8,2,3,2,2,2
CVE-2019-6005,KDDI,Smart TV,Smart Home,99,6,"TCPIP, GATT, MTP",TCPIP,GATT,,MTP,,,,,Local,Yes,Yes,None,"WiFi, Ethernet, WAN, Bluetooth, MicroSD, USB",,,,,,,Bluetooth,,,,,,,,USB,MicroSD,,,,,,,,,Fiber,WiFi,Ethernet,,,,9.8,3,4,4,4,3
CVE-2019-6113,ONKYO,AV Receiver,Smart Home,399,0,"TCPIP, GATT, MTP",TCPIP,GATT,,MTP,,,,,Local,No,No,None,"WiFi, Bluetooth, USB",,,,,,,Bluetooth,,,,,,,,USB,,,,,,,,,,Fiber,WiFi,,,,,7.5,2,4,3,2,3
CVE-2019-6258,D-Link,WiFi Router,Telecomm,66,2,TCPIP,TCPIP,,,,,,,,Local,No,No,Symmetric,"WiFi, Ethernet, WAN",,,,,,,,,,,,,,,,,,,,,,,,,Fiber,WiFi,Ethernet,,,,9.8,3,4,4,4,3
CVE-2019-6279,ChinaMobile,WiFi Router,Telecomm,10,3,TCPIP,TCPIP,,,,,,,,Local,No,No,None,"WiFi, Ethernet, WAN",,,,,,,,,,,,,,,,,,,,,,,,,Fiber,WiFi,Ethernet,,,,8.8,3,4,4,3,3
CVE-2019-6282,ChinaMobile,WiFi Router,Telecomm,10,3,TCPIP,TCPIP,,,,,,,,Local,No,No,None,"WiFi, Ethernet, WAN",,,,,,,,,,,,,,,,,,,,,,,,,Fiber,WiFi,Ethernet,,,,8.8,3,4,4,3,3
CVE-2019-6487,TP-Link,WiFi Router,Telecomm,41,0,TCPIP,TCPIP,,,,,,,,Local,No,No,Symmetric,"WiFi, Ethernet, WAN",,,,,,,,,,,,,,,,,,,,,,,,,Fiber,WiFi,Ethernet,,,,8.8,3,4,4,3,3
CVE-2019-6710,Zyxel,WiFi Router,Telecomm,39,7,TCPIP,TCPIP,,,,,,,,Local,No,No,Symmetric,"WiFi, Ethernet, WAN",,,,,,,,,,,,,,,,,,,,,,,,,Fiber,WiFi,Ethernet,,,,8.8,3,4,4,3,3
CVE-2019-6968,D-Link,WiFi Router,Telecomm,329,1,"TCPIP, DSP, MTP",TCPIP,,,MTP,DSP,,,,Local,No,No,Symmetric,"WiFi, Ethernet, DSL, WAN, Phone, Fiber, USB",,DSL,,,,,,,,,,,,,USB,,,,,,,,,,Fiber,WiFi,Ethernet,,,,6.1,2,2,2,2,2
CVE-2019-6969,D-Link,WiFi Router,Telecomm,329,1,"TCPIP, DSP, MTP",TCPIP,,,MTP,DSP,,,,Local,No,No,Symmetric,"WiFi, Ethernet, DSL, WAN, Phone, Fiber, USB",,DSL,,,,,,,,,,,,,USB,,,,,,,,,,Fiber,WiFi,Ethernet,,,,7.5,2,4,3,2,3
CVE-2019-6971,TP-Link,WiFi Router,Telecomm,81,7,"TCPIP, MTP",TCPIP,,,MTP,,,,,Local,No,No,Symmetric,"WiFi, Ethernet, WAN, USB",,,,,,,,,,,,,,,USB,,,,,,,,,,Fiber,WiFi,Ethernet,,,,9.8,3,4,4,4,3
CVE-2019-6972,TP-Link,WiFi Router,Telecomm,81,7,"TCPIP, MTP",TCPIP,,,MTP,,,,,Local,No,No,Symmetric,"WiFi, Ethernet, WAN, USB",,,,,,,,,,,,,,,USB,,,,,,,,,,Fiber,WiFi,Ethernet,,,,7.5,2,4,3,2,3
CVE-2019-6973,Sricam,Smart Camera,Smart Home,103,5,"TCPIP, MTP",TCPIP,,,MTP,,,,,Local,No,No,Symmetric,"WiFi, Ethernet, USB",,,,,,,,,,,,,,,USB,,,,,,,,,,Fiber,WiFi,Ethernet,,,,7.5,2,4,3,2,3
CVE-2019-6989,TP-Link,WiFi Router,Telecomm,102,2,TCPIP,TCPIP,,,,,,,,Local,No,No,Symmetric,"WiFi, Ethernet, WAN",,,,,,,,,,,,,,,,,,,,,,,,,Fiber,WiFi,Ethernet,,,,8.8,3,4,4,3,3
CVE-2019-7163,Alcatel,Mobile Router,Telecomm,80,2,"TCPIP, DSP, MTP",TCPIP,,,MTP,DSP,,,,Local,No,No,None,"WiFi, LTE, HSPA, GSM, USB",LTE,,HSPA,GSM,,,,,,,,,,,USB,,,,,,,,,,Fiber,WiFi,,,,,9.8,3,4,4,4,3
CVE-2019-7297,D-Link,WiFi Router,Telecomm,148,0,TCPIP,TCPIP,,,,,,,,Local,No,No,Symmetric,"WiFi, Ethernet, WAN",,,,,,,,,,,,,,,,,,,,,,,,,Fiber,WiFi,Ethernet,,,,9.8,3,4,4,4,3
CVE-2019-7298,D-Link,WiFi Router,Telecomm,148,0,TCPIP,TCPIP,,,,,,,,Local,No,No,Symmetric,"WiFi, Ethernet, WAN",,,,,,,,,,,,,,,,,,,,,,,,,Fiber,WiFi,Ethernet,,,,8.1,3,4,3,3,3
CVE-2019-7311,Linksys,WiFi Router,Telecomm,249,1,"TCPIP, MTP",TCPIP,,,MTP,,,,,Local,No,No,Symmetric,"WiFi, Ethernet, WAN, USB, eSATA",,,,,,,,,,,,,,,USB,,,e-SATA,,,,,,,Fiber,WiFi,Ethernet,,,,7.8,3,4,3,2,3
CVE-2019-7315,Genie,Smart Camera,Smart Home,347,3,TCPIP,TCPIP,,,,,,,,Local,No,No,None,Ethernet,,,,,,,,,,,,,,,,,,,,,,,,,Fiber,,Ethernet,,,,7.5,2,4,3,2,3
CVE-2019-7388,D-Link,WiFi Router,Telecomm,148,0,TCPIP,TCPIP,,,,,,,,Local,No,No,Symmetric,"WiFi, Ethernet, WAN",,,,,,,,,,,,,,,,,,,,,,,,,Fiber,WiFi,Ethernet,,,,7.5,2,4,3,2,3
CVE-2019-7389,D-Link,WiFi Router,Telecomm,148,0,TCPIP,TCPIP,,,,,,,,Local,No,No,Symmetric,"WiFi, Ethernet, WAN",,,,,,,,,,,,,,,,,,,,,,,,,Fiber,WiFi,Ethernet,,,,7.5,2,4,3,2,3
CVE-2019-7390,D-Link,WiFi Router,Telecomm,148,0,TCPIP,TCPIP,,,,,,,,Local,No,No,Symmetric,"WiFi, Ethernet, WAN",,,,,,,,,,,,,,,,,,,,,,,,,Fiber,WiFi,Ethernet,,,,8.6,3,4,4,3,3
CVE-2019-7391,Zyxel,WiFi Router,Telecomm,75,1,"TCPIP, DSP, MTP",TCPIP,,,MTP,DSP,,,,Local,No,No,Symmetric,"WiFi, Ethernet, WAN, USB, Phone",,DSL,,,,,,,,,,,,,USB,,,,,,,,,,Fiber,WiFi,Ethernet,,,,8.8,3,4,4,3,3
CVE-2019-7579,Linksys,WiFi Router,Telecomm,249,1,"TCPIP, MTP",TCPIP,,,MTP,,,,,Local,No,No,Symmetric,"WiFi, Ethernet, WAN, USB, eSATA",,,,,,,,,,,,,,,USB,,,e-SATA,,,,,,,Fiber,WiFi,Ethernet,,,,7.5,2,4,3,2,3
CVE-2019-7736,D-Link,WiFi Router,Telecomm,13,2,TCPIP,TCPIP,,,,,,,,Local,No,No,Symmetric,"WiFi, Ethernet, WAN",,,,,,,,,,,,,,,,,,,,,,,,,Fiber,WiFi,Ethernet,,,,9.8,3,4,4,4,3
CVE-2019-8387,MASTER,Smart Camera,Smart Home,86,1,"TCPIP, MTP",TCPIP,,,MTP,,,,,Local,No,No,None,"WiFi, Ethernet, MicroSD",,,,,,,,,,,,,,,,MicroSD,,,,,,,,,Fiber,WiFi,Ethernet,,,,9.8,3,4,4,4,3
CVE-2019-8392,D-Link,WiFi Router,Telecomm,148,0,TCPIP,TCPIP,,,,,,,,Local,No,No,Symmetric,"WiFi, Ethernet, WAN",,,,,,,,,,,,,,,,,,,,,,,,,Fiber,WiFi,Ethernet,,,,7.5,2,4,3,2,3
CVE-2019-9122,D-Link,WiFi Router,Telecomm,32,2,"TCPIP, MTP",TCPIP,,,MTP,,,,,Local,No,No,Symmetric,"WiFi, Ethernet, WAN, USB",,,,,,,,,,,,,,,USB,,,,,,,,,,Fiber,WiFi,Ethernet,,,,8.8,3,4,4,3,3
CVE-2019-9123,D-Link,WiFi Router,Telecomm,32,2,"TCPIP, MTP",TCPIP,,,MTP,,,,,Local,No,No,Symmetric,"WiFi, Ethernet, WAN, USB",,,,,,,,,,,,,,,USB,,,,,,,,,,Fiber,WiFi,Ethernet,,,,9.8,3,4,4,4,3
CVE-2019-9124,D-Link,WiFi Router,Telecomm,63,2,"TCPIP, MTP",TCPIP,,,MTP,,,,,Local,No,No,Symmetric,"WiFi, Ethernet, WAN, USB",,,,,,,,,,,,,,,USB,,,,,,,,,,Fiber,WiFi,Ethernet,,,,9.8,3,4,4,4,3
CVE-2019-9125,D-Link,WiFi Router,Telecomm,63,2,"TCPIP, MTP",TCPIP,,,MTP,,,,,Local,No,No,Symmetric,"WiFi, Ethernet, WAN, USB",,,,,,,,,,,,,,,USB,,,,,,,,,,Fiber,WiFi,Ethernet,,,,9.8,3,4,4,4,3
CVE-2019-9126,D-Link,WiFi Router,Telecomm,32,2,"TCPIP, MTP",TCPIP,,,MTP,,,,,Local,No,No,Symmetric,"WiFi, Ethernet, WAN, USB",,,,,,,,,,,,,,,USB,,,,,,,,,,Fiber,WiFi,Ethernet,,,,7.5,2,4,3,2,3
CVE-2019-9676,Dahua,Smart Camera,Smart Home,72,2,"TCPIP, MTP",TCPIP,,,MTP,,,,,Local,No,No,Symmetric,"Ethernet, MicroSD",,,,,,,,,,,,,,,,MicroSD,,,,,,,,,Fiber,,Ethernet,,,,7.8,3,4,3,2,3
CVE-2019-9677,Dahua,Smart Camera,Smart Home,72,2,"TCPIP, MTP",TCPIP,,,MTP,,,,,Local,No,No,Symmetric,"Ethernet, MicroSD",,,,,,,,,,,,,,,,MicroSD,,,,,,,,,Fiber,,Ethernet,,,,9.8,3,4,4,4,3
CVE-2019-9678,Dahua,Smart Camera,Smart Home,72,2,"TCPIP, MTP",TCPIP,,,MTP,,,,,Local,No,No,Symmetric,"Ethernet, MicroSD",,,,,,,,,,,,,,,,MicroSD,,,,,,,,,Fiber,,Ethernet,,,,7.5,2,4,3,2,3
CVE-2019-9679,Dahua,Smart Camera,Smart Home,72,2,"TCPIP, MTP",TCPIP,,,MTP,,,,,Local,No,No,Symmetric,"Ethernet, MicroSD",,,,,,,,,,,,,,,,MicroSD,,,,,,,,,Fiber,,Ethernet,,,,8.8,3,4,4,3,3
CVE-2019-9680,Dahua,Smart Camera,Smart Home,72,2,"TCPIP, MTP",TCPIP,,,MTP,,,,,Local,No,No,Symmetric,"Ethernet, MicroSD",,,,,,,,,,,,,,,,MicroSD,,,,,,,,,Fiber,,Ethernet,,,,5.3,1,1,1,1,2
CVE-2019-9681,Dahua,Smart Camera,Smart Home,72,2,"TCPIP, MTP",TCPIP,,,MTP,,,,,Local,No,No,Symmetric,"Ethernet, MicroSD",,,,,,,,,,,,,,,,MicroSD,,,,,,,,,Fiber,,Ethernet,,,,5.3,1,1,1,1,2
CVE-2019-9682,Dahua,Smart Camera,Smart Home,591,1,"TCPIP, MTP, RS232",TCPIP,,,MTP,,RS232,,,Local,No,No,None,"Ethernet, USB, Serial, RS485",,,,,,,,,,,,,,,USB,,,,,,Serial,,,,Fiber,,Ethernet,,,,8.1,3,4,3,3,3
CVE-2019-9871,Jector,Smart TV,Smart Home,21195,3,"TCPIP, MTP",TCPIP,,,MTP,,,,,Local,Yes,No,None,"WiFi, Ethernet, Coaxial, USB",,,,,,,,,,,,,,,USB,,,,,,,,Coaxial,,Fiber,WiFi,Ethernet,,,,9.8,3,4,4,4,3
